company,linkedin_ids,linkedin_url,levels_slug,levels_status,base,total,years_experience,level,city,reported,source,source_url,date,notes,website,careers_url,hq_city,hq_country,employees,sector,year_founded,about
adidas,3748,https://www.linkedin.com/company/adidas,adidas,resolved,48000,52800,5,M4,Zaragoza,2023-01,levels.fyi,https://www.levels.fyi/companies/adidas/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
adidas,3748,https://www.linkedin.com/company/adidas,adidas,resolved,47097,47097,6,Software Engineer,Zaragoza,2024-09,levels.fyi,https://www.levels.fyi/companies/adidas/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
adidas,3748,https://www.linkedin.com/company/adidas,adidas,resolved,46516,50238,7,Software Engineer,Madrid,2024-06,levels.fyi,https://www.levels.fyi/companies/adidas/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
adidas,3748,https://www.linkedin.com/company/adidas,adidas,resolved,44319,44319,12,L3,Zaragoza,2023-12,levels.fyi,https://www.levels.fyi/companies/adidas/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
adidas,3748,https://www.linkedin.com/company/adidas,adidas,resolved,42873,42873,5,Software Engineer,Zaragoza,2025-07,levels.fyi,https://www.levels.fyi/companies/adidas/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
adidas,3748,https://www.linkedin.com/company/adidas,adidas,resolved,42581,42581,12,M4,Zaragoza,2023-03,levels.fyi,https://www.levels.fyi/companies/adidas/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
adidas,3748,https://www.linkedin.com/company/adidas,adidas,resolved,41626,41626,7,Senior Software Engineer,Zaragoza,2026-01,levels.fyi,https://www.levels.fyi/companies/adidas/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
adidas,3748,https://www.linkedin.com/company/adidas,adidas,resolved,41615,41615,5,Software Engineer,Zaragoza,2024-10,levels.fyi,https://www.levels.fyi/companies/adidas/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
adidas,3748,https://www.linkedin.com/company/adidas,adidas,resolved,40051,43083,6,Software Engineer,Zaragoza,2024-09,levels.fyi,https://www.levels.fyi/companies/adidas/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
adidas,3748,https://www.linkedin.com/company/adidas,adidas,resolved,40000,43000,5,P1,Zaragoza,2026-02,levels.fyi,https://www.levels.fyi/companies/adidas/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
adidas,3748,https://www.linkedin.com/company/adidas,adidas,resolved,37800,41400,5,M4,Zaragoza,2020-02,levels.fyi,https://www.levels.fyi/companies/adidas/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Adobe,1480,https://www.linkedin.com/company/adobe,adobe,resolved,128397,190088,20,Software Engineer 5,Madrid,2026-08,levels.fyi,https://www.levels.fyi/companies/adobe/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Adobe,1480,https://www.linkedin.com/company/adobe,adobe,resolved,110000,172000,18,Software Engineer 5,Madrid,2022-08,levels.fyi,https://www.levels.fyi/companies/adobe/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Adobe,1480,https://www.linkedin.com/company/adobe,adobe,resolved,110000,166000,18,Software Engineer 5,Madrid,2023-10,levels.fyi,https://www.levels.fyi/companies/adobe/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Adobe,1480,https://www.linkedin.com/company/adobe,adobe,resolved,108495,184724,20,Software Engineer 5,Madrid,2024-05,levels.fyi,https://www.levels.fyi/companies/adobe/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Adobe,1480,https://www.linkedin.com/company/adobe,adobe,resolved,93000,144000,15,Software Engineer 4,Madrid,2022-04,levels.fyi,https://www.levels.fyi/companies/adobe/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Adobe,1480,https://www.linkedin.com/company/adobe,adobe,resolved,91000,139650,18,Software Engineer 2,Madrid,2021-02,levels.fyi,https://www.levels.fyi/companies/adobe/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Adobe,1480,https://www.linkedin.com/company/adobe,adobe,resolved,69720,123373,13,Software Engineer 5,Barcelona,2022-10,levels.fyi,https://www.levels.fyi/companies/adobe/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Adyen,279565,https://www.linkedin.com/company/adyen,adyen,resolved,75000,90000,10,Software Engineer 2,Madrid,2025-12,levels.fyi,https://www.levels.fyi/companies/adyen/salaries/software-engineer/locations/spain,2026-09-22,,https://www.adyen.com,,Amsterdam,NL,"1,001-10,000",technology|e-commerce-marketplaces|information-technology-services|financial-services,2006,"Payment processing platform. Equity: Phantom Stock Plan vesting 25,25,25,25|25/1,25/12,25/12,25/12."
Adyen,279565,https://www.linkedin.com/company/adyen,adyen,resolved,72000,72000,15,Senior Software Engineer,Madrid,2024-08,levels.fyi,https://www.levels.fyi/companies/adyen/salaries/software-engineer/locations/spain,2026-09-22,,https://www.adyen.com,,Amsterdam,NL,"1,001-10,000",technology|e-commerce-marketplaces|information-technology-services|financial-services,2006,"Payment processing platform. Equity: Phantom Stock Plan vesting 25,25,25,25|25/1,25/12,25/12,25/12."
Adyen,279565,https://www.linkedin.com/company/adyen,adyen,resolved,68000,89000,7,L2,Madrid,2026-06,levels.fyi,https://www.levels.fyi/companies/adyen/salaries/software-engineer/locations/spain,2026-09-22,,https://www.adyen.com,,Amsterdam,NL,"1,001-10,000",technology|e-commerce-marketplaces|information-technology-services|financial-services,2006,"Payment processing platform. Equity: Phantom Stock Plan vesting 25,25,25,25|25/1,25/12,25/12,25/12."
"Aetion, a Datavant Company",6576393,https://www.linkedin.com/company/aetion-inc-,aetion,resolved,145000,160000,11+,,Barcelona,2023-10,levels.fyi,https://www.levels.fyi/companies/aetion/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
"Aetion, a Datavant Company",6576393,https://www.linkedin.com/company/aetion-inc-,aetion,resolved,85000,93500,11+,,Barcelona,2025-07,levels.fyi,https://www.levels.fyi/companies/aetion/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
"Aetion, a Datavant Company",6576393,https://www.linkedin.com/company/aetion-inc-,aetion,resolved,85000,85000,15,Senior,Barcelona,2024-03,levels.fyi,https://www.levels.fyi/companies/aetion/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Affirm,2963249,https://www.linkedin.com/company/affirm,affirm,resolved,103000,163300,14,L7,Barcelona,2024-08,levels.fyi,https://www.levels.fyi/companies/affirm/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Affirm,2963249,https://www.linkedin.com/company/affirm,affirm,resolved,97150,119648,5,L6,Barcelona,2025-12,levels.fyi,https://www.levels.fyi/companies/affirm/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Affirm,2963249,https://www.linkedin.com/company/affirm,affirm,resolved,95249,139834,10,L6,Barcelona,2025-07,levels.fyi,https://www.levels.fyi/companies/affirm/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Affirm,2963249,https://www.linkedin.com/company/affirm,affirm,resolved,94321,124736,10,L6,Madrid,2026-09,levels.fyi,https://www.levels.fyi/companies/affirm/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Affirm,2963249,https://www.linkedin.com/company/affirm,affirm,resolved,91144,121526,6,L6,Madrid,2026-01,levels.fyi,https://www.levels.fyi/companies/affirm/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Affirm,2963249,https://www.linkedin.com/company/affirm,affirm,resolved,90000,107219,7,L6,Barcelona,2025-10,levels.fyi,https://www.levels.fyi/companies/affirm/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Affirm,2963249,https://www.linkedin.com/company/affirm,affirm,resolved,84985,125454,5,L5,Madrid,2026-08,levels.fyi,https://www.levels.fyi/companies/affirm/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Affirm,2963249,https://www.linkedin.com/company/affirm,affirm,resolved,77216,107697,5,L5,Madrid,2026-04,levels.fyi,https://www.levels.fyi/companies/affirm/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Affirm,2963249,https://www.linkedin.com/company/affirm,affirm,resolved,75000,75000,20,L6,Madrid,2022-08,levels.fyi,https://www.levels.fyi/companies/affirm/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Affirm,2963249,https://www.linkedin.com/company/affirm,affirm,resolved,74203,89244,5,L5,Madrid,2026-08,levels.fyi,https://www.levels.fyi/companies/affirm/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Affirm,2963249,https://www.linkedin.com/company/affirm,affirm,resolved,73484,103275,5,L5,Madrid,2026-06,levels.fyi,https://www.levels.fyi/companies/affirm/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Aily Labs,,https://www.linkedin.com/company/ailylabs,aily-labs,resolved,93000,108000,8,Principal,Barcelona,2026-08,levels.fyi,https://www.levels.fyi/companies/aily-labs/salaries/software-engineer/locations/spain,2026-09-22,,https://ailylabs.com,https://www.ailylabs.com/careers,Amsterdam,,"201-1,000",artificial-intelligence|data-analytics|saas,2019,
Aily Labs,,https://www.linkedin.com/company/ailylabs,aily-labs,resolved,62000,62000,7,L2,Barcelona,2024-09,levels.fyi,https://www.levels.fyi/companies/aily-labs/salaries/software-engineer/locations/spain,2026-09-22,,https://ailylabs.com,https://www.ailylabs.com/careers,Amsterdam,,"201-1,000",artificial-intelligence|data-analytics|saas,2019,
Aircall,,https://www.linkedin.com/company/aircall,aircall,resolved,70000,70000,10,L3,Madrid,2024-03,levels.fyi,https://www.levels.fyi/companies/aircall/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Aircall,,https://www.linkedin.com/company/aircall,aircall,resolved,65000,65000,8,Senior,Madrid,2023-02,levels.fyi,https://www.levels.fyi/companies/aircall/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Aircall,,https://www.linkedin.com/company/aircall,aircall,resolved,65000,65000,7,Senior,Madrid,2025-01,levels.fyi,https://www.levels.fyi/companies/aircall/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Aircall,,https://www.linkedin.com/company/aircall,aircall,resolved,61500,64500,7,L3,Madrid,2025-12,levels.fyi,https://www.levels.fyi/companies/aircall/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Aircall,,https://www.linkedin.com/company/aircall,aircall,resolved,55000,55600,10,L3,Madrid,2023-08,levels.fyi,https://www.levels.fyi/companies/aircall/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Aircall,,https://www.linkedin.com/company/aircall,aircall,resolved,55000,55000,10,L2,Madrid,2022-10,levels.fyi,https://www.levels.fyi/companies/aircall/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Akamai Technologies,3925,https://www.linkedin.com/company/akamai-technologies,akamai,resolved,111000,151000,15,Principal Software Engineer,Madrid,2024-07,levels.fyi,https://www.levels.fyi/companies/akamai/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Akamai Technologies,3925,https://www.linkedin.com/company/akamai-technologies,akamai,resolved,100000,106667,6,Software Engineer 2,Madrid,2024-12,levels.fyi,https://www.levels.fyi/companies/akamai/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Akamai Technologies,3925,https://www.linkedin.com/company/akamai-technologies,akamai,resolved,78000,98700,5,Senior Software Engineer 1,Madrid,2025-01,levels.fyi,https://www.levels.fyi/companies/akamai/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Akamai Technologies,3925,https://www.linkedin.com/company/akamai-technologies,akamai,resolved,71004,81148,6,Software Engineer 1,Madrid,2026-01,levels.fyi,https://www.levels.fyi/companies/akamai/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Akamai Technologies,3925,https://www.linkedin.com/company/akamai-technologies,akamai,resolved,70442,80505,5,Software Engineer 1,Madrid,2025-11,levels.fyi,https://www.levels.fyi/companies/akamai/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Akamai Technologies,3925,https://www.linkedin.com/company/akamai-technologies,akamai,resolved,70000,80000,5,Senior Software Engineer 1,Madrid,2025-11,levels.fyi,https://www.levels.fyi/companies/akamai/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Akamai Technologies,3925,https://www.linkedin.com/company/akamai-technologies,akamai,resolved,60614,67685,15,Senior Software Engineer 1,Barcelona,2025-12,levels.fyi,https://www.levels.fyi/companies/akamai/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Align Technology,6867,https://www.linkedin.com/company/align-technology,align-technology,resolved,99000,137000,10,Expert Software Engineer,Madrid,2026-04,levels.fyi,https://www.levels.fyi/companies/align-technology/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Align Technology,6867,https://www.linkedin.com/company/align-technology,align-technology,resolved,87000,137000,20,Senior,Madrid,2023-12,levels.fyi,https://www.levels.fyi/companies/align-technology/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Align Technology,6867,https://www.linkedin.com/company/align-technology,align-technology,resolved,87000,87000,20,Senior DevOps Engineer,Madrid,2023-02,levels.fyi,https://www.levels.fyi/companies/align-technology/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Align Technology,6867,https://www.linkedin.com/company/align-technology,align-technology,resolved,78000,86000,7,L3,Madrid,2023-08,levels.fyi,https://www.levels.fyi/companies/align-technology/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Align Technology,6867,https://www.linkedin.com/company/align-technology,align-technology,resolved,77025,107697,10,L7,Madrid,2024-08,levels.fyi,https://www.levels.fyi/companies/align-technology/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Align Technology,6867,https://www.linkedin.com/company/align-technology,align-technology,resolved,74000,74000,13,L7,Madrid,2024-10,levels.fyi,https://www.levels.fyi/companies/align-technology/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Align Technology,6867,https://www.linkedin.com/company/align-technology,align-technology,resolved,73504,106670,10,L7,Madrid,2025-01,levels.fyi,https://www.levels.fyi/companies/align-technology/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Align Technology,6867,https://www.linkedin.com/company/align-technology,align-technology,resolved,73281,73281,10,L7,Madrid,2025-12,levels.fyi,https://www.levels.fyi/companies/align-technology/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Align Technology,6867,https://www.linkedin.com/company/align-technology,align-technology,resolved,69412,78792,6,L7,Madrid,2024-02,levels.fyi,https://www.levels.fyi/companies/align-technology/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Align Technology,6867,https://www.linkedin.com/company/align-technology,align-technology,resolved,68120,77581,9,L7,Madrid,2023-11,levels.fyi,https://www.levels.fyi/companies/align-technology/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Align Technology,6867,https://www.linkedin.com/company/align-technology,align-technology,resolved,65000,74000,6,L5,Madrid,2024-09,levels.fyi,https://www.levels.fyi/companies/align-technology/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Align Technology,6867,https://www.linkedin.com/company/align-technology,align-technology,resolved,62442,68206,7,L5,Madrid,2023-12,levels.fyi,https://www.levels.fyi/companies/align-technology/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Align Technology,6867,https://www.linkedin.com/company/align-technology,align-technology,resolved,61023,61023,7,L7,Madrid,2024-01,levels.fyi,https://www.levels.fyi/companies/align-technology/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Allianz,2979|3964931,https://www.linkedin.com/company/allianz,allianz,resolved,75000,85000,8,Senior,Madrid,2026-05,levels.fyi,https://www.levels.fyi/companies/allianz/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Allianz,2979|3964931,https://www.linkedin.com/company/allianz,allianz,resolved,75000,83000,7,Senior,Madrid,2026-08,levels.fyi,https://www.levels.fyi/companies/allianz/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Allianz,2979|3964931,https://www.linkedin.com/company/allianz,allianz,resolved,63000,68000,7,GIn 3,Barcelona,2026-03,levels.fyi,https://www.levels.fyi/companies/allianz/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Allianz,2979|3964931,https://www.linkedin.com/company/allianz,allianz,resolved,60000,60000,11+,,Barcelona,2025-07,levels.fyi,https://www.levels.fyi/companies/allianz/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
